"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.070135354E1,-1.077758789E-2,6.780899048E-2,9.811347198E0,9.811587439E0
1.071140054E1,5.987548828E-4,7.304809570E-2,9.928104401E0,9.928373148E0
1.072144654E1,-9.580078125E-3,7.798782349E-2,9.825717316E0,9.826031480E0
1.073149354E1,-1.511856079E-2,7.469467163E-2,9.778715057E0,9.779012017E0
1.074154054E1,-1.287322998E-2,7.679031372E-2,9.809700623E0,9.810009622E0
1.075158654E1,-1.362167358E-2,9.595046997E-2,9.753417664E0,9.753899126E0
1.076163354E1,-4.490661621E-3,7.574249268E-2,9.872270508E0,9.872562082E0
1.077168054E1,-8.083190918E-3,8.397537231E-2,9.960886230E0,9.961243481E0
1.078172654E1,-1.496887207E-2,1.010398865E-1,9.751621399E0,9.752156327E0
1.079177354E1,-3.442840576E-3,8.921447754E-2,9.780810699E0,9.781218176E0
1.080182054E1,-1.257385254E-2,8.412506104E-2,9.992470551E0,9.992832573E0
1.081186654E1,-1.556762695E-2,9.265731812E-2,9.794432373E0,9.794883013E0
1.082191354E1,1.496887207E-4,8.173004150E-2,9.724078674E0,9.724422136E0
1.083196054E1,-7.035369873E-3,8.726852417E-2,9.914333038E0,9.914719607E0
1.084200654E1,-2.020797729E-2,8.098159790E-2,9.739646301E0,9.740003925E0
1.085205354E1,-4.490661621E-4,8.187973022E-2,9.681267700E0,9.681613955E0
1.086210054E1,-7.035369873E-3,8.068222046E-2,9.834848328E0,9.835181785E0
1.087214654E1,-1.451980591E-2,7.634124756E-2,9.742340698E0,9.742650619E0
1.088219354E1,-1.092727661E-2,8.307723999E-2,9.697134705E0,9.697496724E0
1.089224054E1,-2.424957275E-2,8.786727905E-2,9.792486420E0,9.792910649E0
1.090228654E1,-1.212478638E-2,6.915618896E-2,9.739945679E0,9.740198736E0
1.091233354E1,-1.347198486E-2,8.607101440E-2,9.713001709E0,9.713392400E0
1.092238054E1,-1.916015625E-2,9.535171509E-2,9.760902100E0,9.761386626E0
1.093242654E1,-1.092727661E-2,7.738906860E-2,9.740993500E0,9.741307039E0
1.094247354E1,-1.481918335E-2,8.502319336E-2,9.721384277E0,9.721767371E0
1.095252054E1,-1.481918335E-2,8.472381592E-2,9.734257507E0,9.734637484E0
1.096256654E1,-2.095642090E-3,8.187973022E-2,9.704170074E0,9.704515728E0
1.097261354E1,-3.442840576E-3,8.831634521E-2,9.648934937E0,9.649339720E0
1.098266054E1,-7.484436035E-4,7.559280396E-2,9.620643768E0,9.620940773E0
1.099270654E1,-5.388793945E-3,7.694000244E-2,9.658365326E0,9.658673282E0
1.100275354E1,-8.083190918E-3,8.607101440E-2,9.610614624E0,9.611003434E0
1.101280054E1,-1.377136230E-2,7.708969116E-2,9.529183960E0,9.529505728E0
1.102284654E1,-1.691482544E-2,8.202941895E-2,9.550739136E0,9.551106374E0
1.103289354E1,-1.182540894E-2,9.460327148E-2,9.585766296E0,9.586240405E0
1.104294054E1,-1.152603149E-2,8.337661743E-2,9.537566528E0,9.537937921E0
1.105298754E1,-1.556762695E-2,8.337661743E-2,9.542057190E0,9.542434146E0
1.106303354E1,-1.766326904E-2,8.053253174E-2,9.626182251E0,9.626535317E0
1.107308054E1,-5.987548828E-4,9.086105347E-2,9.616153107E0,9.616582379E0
1.108312767E1,-1.437011719E-2,8.921447754E-2,9.543554077E0,9.543981881E0
1.109317367E1,-7.035369873E-3,7.858657837E-2,9.543404388E0,9.543730542E0
1.110322067E1,-6.436614990E-3,8.442443848E-2,9.570797424E0,9.571171937E0
1.111326767E1,-5.987548828E-4,7.873626709E-2,9.465715942E0,9.466043422E0
1.112331367E1,-7.334747314E-3,7.993377686E-2,9.420509949E0,9.420851920E0
1.113336067E1,-1.242416382E-2,8.786727905E-2,9.453890533E0,9.454307020E0
1.114340767E1,-1.646575928E-2,8.652008057E-2,9.475894775E0,9.476304060E0
1.115345367E1,-1.796264648E-2,9.101074219E-2,9.386231232E0,9.386689637E0
1.116350067E1,-1.631607056E-2,9.639953613E-2,9.336983643E0,9.337495522E0
1.117354767E1,-2.604583740E-2,8.397537231E-2,9.363777924E0,9.364190689E0
1.118359367E1,-3.083587646E-2,8.352630615E-2,9.370064850E0,9.370487863E0
1.119364067E1,-2.439926147E-2,7.963439941E-2,9.315428467E0,9.315800797E0
1.120368767E1,-1.437011719E-2,7.634124756E-2,9.296567688E0,9.296892237E0
1.121373367E1,-1.272354126E-2,6.945556641E-2,9.286388855E0,9.286657307E0
1.122378067E1,-9.280700684E-3,8.187973022E-2,9.217981110E0,9.218349427E0
1.123382767E1,-5.239105225E-3,7.274871826E-2,9.229507141E0,9.229795333E0
1.124387367E1,-1.496887207E-3,7.125183105E-2,9.221274261E0,9.221549657E0
1.125392067E1,-1.796264648E-3,7.394622803E-2,9.158255310E0,9.158554012E0
1.126396767E1,-1.586700439E-2,6.945556641E-2,9.165440369E0,9.165717265E0
1.127401467E1,-9.580078125E-3,6.077362061E-2,9.196425934E0,9.196631729E0
1.128406067E1,-1.332229614E-2,8.128097534E-2,9.164392548E0,9.164762673E0
1.129410767E1,-1.706451416E-2,7.454498291E-2,9.108858032E0,9.109179041E0
1.130415467E1,-2.664459229E-2,7.574249268E-2,9.137298889E0,9.137651659E0
1.131420067E1,-3.278182983E-2,8.322692871E-2,9.106912079E0,9.107351370E0
1.132424767E1,-2.574645996E-2,7.394622803E-2,9.064999237E0,9.065337395E0
1.133429467E1,-1.511856079E-2,8.277786255E-2,9.064999237E0,9.065389783E0
1.134434067E1,-9.131011963E-3,7.783813477E-2,8.989705811E0,8.990047425E0
1.135438767E1,-5.089416504E-3,5.358856201E-2,8.957223358E0,8.957385105E0
1.136443467E1,1.646575928E-3,6.481521606E-2,8.965605927E0,8.965840360E0
1.137448067E1,-5.837860107E-3,7.379653931E-2,8.907826080E0,8.908133670E0
1.138452767E1,-5.688171387E-3,7.589218140E-2,8.844956818E0,8.845284229E0
1.139457467E1,2.245330811E-3,8.277786255E-2,8.867709503E0,8.868096134E0
1.140462167E1,-1.122665405E-2,8.158035278E-2,8.882378998E0,8.882760722E0
1.141466767E1,-9.280700684E-3,9.415420532E-2,8.874445496E0,8.874949803E0
1.142471467E1,-1.302291870E-2,9.250762939E-2,8.890312500E0,8.890803316E0
1.143476167E1,-2.514770508E-2,9.565109253E-2,8.928782501E0,8.929330238E0
1.144480767E1,-1.811233521E-2,8.771759033E-2,8.894952850E0,8.895403793E0
1.145485467E1,-2.380050659E-2,8.352630615E-2,8.885073395E0,8.885497867E0
1.146490167E1,-2.679428101E-2,8.517288208E-2,8.922794952E0,8.923241682E0
1.147494767E1,-1.287322998E-2,7.813751221E-2,8.924740906E0,8.925092236E0
1.148499467E1,-1.092727661E-2,7.334747314E-2,8.844956818E0,8.845267682E0
1.149504167E1,-7.783813477E-3,7.080276489E-2,8.856482849E0,8.856769280E0
1.150508767E1,-9.131011963E-3,7.274871826E-2,8.944649506E0,8.944950002E0
1.151513467E1,-6.586303711E-3,6.212081909E-2,8.933123474E0,8.933341893E0
1.152518167E1,-1.107696533E-2,7.140151978E-2,8.885522461E0,8.885816242E0
1.153522867E1,-1.481918335E-2,8.098159790E-2,8.944050751E0,8.944429633E0
1.154527467E1,-1.856140137E-2,8.128097534E-2,8.965605927E0,8.965993573E0
1.155532167E1,-1.047821045E-2,7.589218140E-2,8.894204407E0,8.894534358E0
1.156536867E1,-1.302291870E-2,6.855743408E-2,8.901090088E0,8.901363630E0
1.157541467E1,-2.035766602E-2,8.008346558E-2,8.998088379E0,8.998467773E0
1.158546167E1,-2.140548706E-2,7.035369873E-2,8.967402191E0,8.967703714E0
1.159550867E1,-1.796264648E-2,8.607101440E-2,8.921447754E0,8.921881018E0
1.160555467E1,-1.901046753E-2,9.909393311E-2,8.961863708E0,8.962431709E0
1.161560167E1,-1.721420288E-2,8.577163696E-2,9.000333710E0,9.000758856E0
1.162564867E1,-1.317260742E-2,8.652008057E-2,8.988358612E0,8.988784667E0
1.163569467E1,-5.388793945E-3,7.574249268E-2,9.003926239E0,9.004246425E0
1.164574167E1,-9.879455566E-3,6.541397095E-2,9.086853790E0,9.087094607E0
1.165578867E1,-5.837860107E-3,7.723937988E-2,9.073830872E0,9.074161487E0
1.166583567E1,-6.885681152E-3,7.574249268E-2,9.009015656E0,9.009336680E0
1.167588167E1,-1.945953369E-3,8.322692871E-2,9.054820404E0,9.055203093E0
1.168592867E1,-5.688171387E-3,8.966354370E-2,9.110205231E0,9.110648234E0
1.169597567E1,-2.365081787E-2,7.604187012E-2,9.061556396E0,9.061906315E0
1.170602167E1,-2.350112915E-2,7.140151978E-2,9.028325500E0,9.028638426E0
1.171606867E1,-1.257385254E-2,6.406677246E-2,9.119934998E0,9.120168694E0
1.172611567E1,-2.020797729E-2,6.511459351E-2,9.141041107E0,9.141295357E0
1.173616267E1,-1.930984497E-2,6.331832886E-2,9.030720520E0,9.030963138E0
1.174620867E1,-2.484832764E-2,6.721023560E-2,9.007069702E0,9.007354732E0
1.175625567E1,-9.430389404E-3,6.930587769E-2,9.111253052E0,9.111521520E0
1.176630267E1,1.496887207E-3,6.915618896E-2,9.105714569E0,9.105977302E0
1.177634867E1,-1.212478638E-2,7.634124756E-2,8.976383514E0,8.976716326E0
1.178639567E1,-1.796264648E-3,9.175918579E-2,8.978479156E0,8.978948209E0
1.179644267E1,6.885681152E-3,7.903564453E-2,9.123826904E0,9.124171821E0
1.180648867E1,-4.939727783E-3,8.562194824E-2,9.109157410E0,9.109561144E0
1.181653567E1,-7.933502197E-3,7.903564453E-2,8.988957367E0,8.989308323E0
1.182658267E1,-2.095642090E-2,8.652008057E-2,9.049880676E0,9.050318511E0
1.183662967E1,-2.365081787E-2,9.011260986E-2,9.160949707E0,9.161423425E0
1.184667567E1,-2.963836670E-2,8.562194824E-2,9.050778809E0,9.051232325E0
1.185672267E1,-2.380050659E-2,8.187973022E-2,8.985963593E0,8.986368145E0
1.186676967E1,-1.466949463E-2,6.137237549E-2,9.144933014E0,9.145150715E0
1.187681567E1,-1.182540894E-2,6.376739502E-2,9.196276245E0,9.196504928E0
1.188686267E1,-2.320175171E-2,7.738906860E-2,8.985514526E0,8.985877736E0
1.189690967E1,-1.990859985E-2,7.409591675E-2,9.009165344E0,9.009492037E0
1.190695567E1,-1.945953369E-3,6.002517700E-2,9.193432159E0,9.193628320E0
1.191700267E1,-4.640350342E-3,7.559280396E-2,9.046886902E0,9.047203901E0
1.192704967E1,-1.182540894E-2,9.056167603E-2,8.889713745E0,8.890182885E0
1.193709667E1,-1.077758789E-2,8.098159790E-2,9.114396515E0,9.114762641E0
1.194714267E1,-8.681945801E-3,8.442443848E-2,9.204958191E0,9.205349432E0
1.195718967E1,-5.089416504E-3,1.002914429E-1,8.919052734E0,8.919618039E0
1.196723667E1,-1.945953369E-2,9.475296021E-2,8.982820129E0,8.983340931E0
1.197728267E1,-3.173400879E-2,9.310638428E-2,9.203311615E0,9.203837272E0
1.198732967E1,-3.173400879E-2,8.786727905E-2,8.983867950E0,8.984353681E0
1.199737667E1,-2.499801636E-2,7.978408813E-2,8.947643280E0,8.948033900E0
1.200742367E1,-1.721420288E-2,6.047424316E-2,9.152417450E0,9.152633427E0
1.201746967E1,-2.993774414E-3,6.227050781E-2,9.027127991E0,9.027343260E0
1.202751667E1,6.436614990E-3,6.676116943E-2,8.931027832E0,8.931279674E0
1.203756367E1,1.197509766E-2,4.745132446E-2,9.061855774E0,9.061987922E0
1.204760967E1,1.496887207E-4,4.969665527E-2,9.023834839E0,9.023971685E0
1.205765667E1,8.981323242E-3,4.954696655E-2,8.938063202E0,8.938205042E0
1.206770367E1,9.580078125E-3,6.227050781E-2,9.005273438E0,9.005493828E0
1.207774917E1,-6.586303711E-3,7.514373779E-2,9.004075928E0,9.004391888E0
1.208779617E1,-1.871109009E-2,7.978408813E-2,9.031468964E0,9.031840745E0
1.209784317E1,-2.799179077E-2,8.711883545E-2,9.109307098E0,9.109766684E0
1.210789017E1,-2.260299683E-2,9.131011963E-2,9.067543945E0,9.068031850E0
1.211793617E1,-1.107696533E-2,9.041198730E-2,9.031019897E0,9.031479248E0
1.212798317E1,-2.320175171E-2,1.119671631E-1,9.040749664E0,9.041472748E0
1.213803017E1,-2.754272461E-2,8.532257080E-2,9.023385773E0,9.023831190E0
1.214807717E1,-3.442840576E-2,8.936416626E-2,8.963360596E0,8.963872179E0
1.215812317E1,-4.131408691E-2,9.026229858E-2,9.057215424E0,9.057759401E0
1.216817017E1,-1.496887207E-2,7.918533325E-2,9.027127991E0,9.027487698E0
1.217821717E1,-3.338058472E-2,8.846603394E-2,8.991053009E0,8.991550184E0
1.218826317E1,-2.245330811E-2,6.361770630E-2,9.002129974E0,9.002382765E0
1.219831017E1,-2.320175171E-2,6.526428223E-2,9.036857758E0,9.037123208E0
1.220835717E1,-2.245330811E-2,7.035369873E-2,9.062304840E0,9.062605741E0
1.221840417E1,-1.496887207E-2,6.466552734E-2,8.990454254E0,8.990699272E0
1.222845017E1,-1.047821045E-3,7.065307617E-2,8.978329468E0,8.978607519E0
1.223849717E1,1.496887207E-3,7.125183105E-2,9.042695618E0,9.042976451E0
1.224854417E1,8.532257080E-3,6.227050781E-2,8.987310791E0,8.987530566E0
1.225859017E1,4.340972900E-3,6.511459351E-2,9.002728729E0,9.002965252E0
1.226863717E1,1.451980591E-2,5.583389282E-2,9.001531219E0,9.001716089E0
1.227868417E1,6.286926270E-3,5.089416504E-2,8.986412659E0,8.986558975E0
1.228873017E1,6.885681152E-3,6.152206421E-2,8.967851257E0,8.968064928E0
1.229877717E1,1.077758789E-2,5.179229736E-2,8.993298340E0,8.993453932E0
1.230882417E1,5.538482666E-3,6.511459351E-2,9.045090637E0,9.045326706E0
1.231887117E1,-2.200424194E-2,8.472381592E-2,9.049431610E0,9.049854959E0
1.232891717E1,-2.604583740E-2,9.969268799E-2,8.980425110E0,8.981016210E0
1.233896417E1,-2.484832764E-2,9.924362183E-2,8.978329468E0,8.978912338E0
1.234901117E1,-2.589614868E-2,8.098159790E-2,9.069040833E0,9.069439357E0
1.235905817E1,-3.667373657E-2,7.529342651E-2,9.029822388E0,9.030210763E0
1.236910417E1,-3.906875610E-2,7.035369873E-2,8.946745148E0,8.947107060E0
1.237915117E1,-2.320175171E-2,6.810836792E-2,8.950038300E0,8.950327515E0
1.238919817E1,-2.589614868E-2,6.242019653E-2,9.128766632E0,9.129016766E0
1.239924417E1,-2.395019531E-3,6.122268677E-2,8.973689117E0,8.973898279E0
1.240929117E1,-2.365081787E-2,8.098159790E-2,8.959468689E0,8.959865879E0
1.241933817E1,-1.511856079E-2,9.430389404E-2,9.030271454E0,9.030776507E0
1.242938517E1,-2.290237427E-2,9.370513916E-2,9.120084686E0,9.120594819E0
1.243943117E1,-1.182540894E-2,1.028361511E-1,8.944350128E0,8.944949096E0
1.244947817E1,-1.886077881E-2,9.250762939E-2,9.008267212E0,9.008761932E0
1.245952517E1,-2.604583740E-2,8.442443848E-2,9.021888885E0,9.022321483E0
1.246957117E1,-2.679428101E-2,8.517288208E-2,9.025331726E0,9.025773381E0
1.247961817E1,-2.170486450E-2,7.424560547E-2,8.988508301E0,8.988841137E0
1.248966517E1,-2.469863892E-2,8.622070312E-2,9.009315033E0,9.009761451E0
1.249971217E1,-1.122665405E-2,7.140151978E-2,9.003477173E0,9.003767290E0
1.250975817E1,7.634124756E-3,7.813751221E-2,9.003177795E0,9.003520099E0
1.251980517E1,-1.047821045E-3,7.050338745E-2,8.985514526E0,8.985791180E0
1.252985217E1,-8.681945801E-3,8.143066406E-2,9.033863983E0,9.034235153E0
1.253989817E1,1.287322998E-2,8.247848511E-2,9.044791260E0,9.045176469E0
1.254994517E1,-3.143463135E-3,6.765930176E-2,8.997339935E0,8.997594877E0
1.255999217E1,-2.694396973E-3,7.559280396E-2,9.066496124E0,9.066811650E0
1.257003917E1,3.442840576E-3,6.137237549E-2,9.098379822E0,9.098587462E0
1.258008517E1,-3.143463135E-3,6.721023560E-2,9.053173828E0,9.053423853E0
1.259013217E1,-1.841171265E-2,8.412506104E-2,8.926387482E0,8.926802871E0
1.260017917E1,-1.496887207E-3,8.786727905E-2,9.151070251E0,9.151492209E0
1.261022617E1,-2.514770508E-2,9.624984741E-2,9.070986786E0,9.071532269E0
1.262027217E1,-1.362167358E-2,8.861572266E-2,8.965156860E0,8.965605157E0
1.263031917E1,-1.571731567E-2,6.870712280E-2,9.070537720E0,9.070811553E0
1.264036617E1,-9.430389404E-3,7.289840698E-2,9.139394531E0,9.139690121E0
1.265041217E1,-2.245330811E-3,5.328918457E-2,9.057963867E0,9.058120898E0
1.266045917E1,-1.212478638E-2,8.367599487E-2,8.968749390E0,8.969147914E0
1.267050617E1,-2.245330811E-3,8.696914673E-2,9.088500366E0,9.088916744E0
1.268055317E1,-1.571731567E-2,7.723937988E-2,9.071136475E0,9.071478926E0
1.269059917E1,1.496887207E-2,9.430389404E-2,9.020841064E0,9.021346396E0
1.270064617E1,-1.975891113E-2,9.370513916E-2,9.012308807E0,9.012817601E0
1.271069317E1,-1.167572021E-2,1.118174744E-1,9.095984802E0,9.096679559E0
1.272074017E1,1.047821045E-3,1.203497314E-1,9.109905853E0,9.110700841E0
1.273078617E1,-2.275268555E-2,8.397537231E-2,8.951984253E0,8.952407029E0
1.274083317E1,-1.466949463E-2,7.155120850E-2,8.968300323E0,8.968597742E0
1.275088017E1,-1.736389160E-2,7.170089722E-2,9.129066010E0,9.129364092E0
1.276092617E1,-1.856140137E-2,5.373825073E-2,9.012907562E0,9.013086877E0
1.277097317E1,-2.469863892E-2,4.760101318E-2,8.904682617E0,8.904844097E0
1.278102017E1,-4.939727783E-3,4.086502075E-2,9.118587799E0,9.118680705E0
1.279106717E1,2.544708252E-3,5.568420410E-2,9.111253052E0,9.111423565E0
1.280111317E1,-3.517684937E-2,5.134323120E-2,8.874445496E0,8.874663734E0
1.281116017E1,-8.681945801E-3,2.724334717E-2,9.010811920E0,9.010857286E0
1.282120717E1,-3.338058472E-2,3.921844482E-2,9.233399048E0,9.233542675E0
1.283125417E1,-4.864883423E-2,6.122268677E-2,8.916508026E0,8.916850919E0
1.284130017E1,-5.493576050E-2,7.948471069E-2,8.877139893E0,8.877665708E0
1.285134717E1,-3.278182983E-2,4.400848389E-2,9.245374146E0,9.245537004E0
1.286139417E1,-4.026626587E-2,5.209167480E-2,9.087602234E0,9.087840738E0
1.287144017E1,-5.388793945E-2,5.942642212E-2,8.837472382E0,8.837836472E0
1.288148717E1,-1.901046753E-2,4.580474854E-2,9.072184296E0,9.072319845E0
1.289153417E1,-2.065704346E-2,6.047424316E-2,9.138346710E0,9.138570153E0
1.290158117E1,-1.212478638E-2,9.355545044E-2,8.828640747E0,8.829144753E0
1.291162717E1,-4.939727783E-3,9.535171509E-2,8.974287872E0,8.974795773E0
1.292167417E1,6.286926270E-3,8.173004150E-2,9.153315582E0,9.153682618E0
1.293172117E1,-1.032852173E-2,1.221459961E-1,9.032516785E0,9.033348537E0
1.294176817E1,-1.496887207E-3,1.055305481E-1,8.968450012E0,8.969070998E0
1.295181417E1,-6.137237549E-3,1.058299255E-1,9.148226166E0,9.148840343E0
1.296186117E1,-9.879455566E-3,1.109193420E-1,9.120982819E0,9.121662583E0
1.297190817E1,-5.987548828E-4,1.040336609E-1,9.046437836E0,9.047036027E0
1.298195417E1,-2.245330811E-3,9.999206543E-2,9.104966125E0,9.105515449E0
1.299200117E1,-7.035369873E-3,8.681945801E-2,9.219178619E0,9.219590096E0
1.300204817E1,1.796264648E-3,8.622070312E-2,9.201066284E0,9.201470426E0
1.301209517E1,2.544708252E-3,7.948471069E-2,9.193132782E0,9.193476744E0
1.302214117E1,-2.694396973E-3,8.352630615E-2,9.263336792E0,9.263713749E0
1.303218817E1,-3.323089600E-2,8.008346558E-2,9.302854614E0,9.303258656E0
1.304223517E1,-2.859054565E-2,1.046324158E-1,9.232650604E0,9.233287743E0
1.305228217E1,-3.038681030E-2,8.173004150E-2,9.250014496E0,9.250425468E0
1.306232817E1,-2.245330811E-2,7.110214233E-2,9.339528351E0,9.339825988E0
1.307237517E1,-2.679428101E-2,6.137237549E-2,9.434880066E0,9.435117718E0
1.308242192E1,-1.796264648E-2,4.370910645E-2,9.367370453E0,9.367489650E0
1.309246892E1,-2.679428101E-2,8.412506104E-2,9.373058624E0,9.373474432E0
1.310251492E1,-9.729766846E-3,8.771759033E-2,9.377848663E0,9.378263944E0
1.311256192E1,4.790039062E-3,1.085243225E-1,9.367819519E0,9.368449339E0
1.312260892E1,-7.334747314E-3,1.016386414E-1,9.356143799E0,9.356698723E0
1.313265492E1,2.993774414E-4,8.158035278E-2,9.463919678E0,9.464271293E0
1.314270192E1,-7.035369873E-3,8.861572266E-2,9.514963531E0,9.515378776E0
1.315274892E1,-1.451980591E-2,5.957611084E-2,9.422306213E0,9.422505745E0
1.316279592E1,-3.891906738E-3,6.406677246E-2,9.489366760E0,9.489583827E0
1.317284192E1,-6.885681152E-3,6.810836792E-2,9.574839020E0,9.575083729E0
1.318288892E1,1.796264648E-3,1.020877075E-1,9.458979950E0,9.459531004E0
1.319293592E1,1.631607056E-2,9.774673462E-2,9.541009369E0,9.541524009E0
1.320298292E1,-3.891906738E-3,7.708969116E-2,9.644893341E0,9.645202203E0
1.321302892E1,1.796264648E-2,7.394622803E-2,9.579778748E0,9.580080978E0
1.322307592E1,-2.335144043E-2,1.157093811E-1,9.595795441E0,9.596521458E0
1.323312292E1,-4.191284180E-3,8.038284302E-2,9.655521240E0,9.655856740E0
1.324316992E1,-4.311035156E-2,8.247848511E-2,9.568103027E0,9.568555625E0
1.325321592E1,-2.844085693E-3,6.062393188E-2,9.611961823E0,9.612153423E0
1.326326292E1,-5.837860107E-2,6.601272583E-2,9.748328247E0,9.748726550E0
1.327330992E1,-3.966751099E-2,4.745132446E-2,9.627230072E0,9.627428732E0
1.328335592E1,-5.313949585E-2,4.326004028E-2,9.623188477E0,9.623432428E0
1.329340292E1,-1.466949463E-2,5.119354248E-2,9.697883148E0,9.698029363E0
1.330344992E1,-1.901046753E-2,9.684860229E-2,9.752070465E0,9.752569887E0
1.331349692E1,1.496887207E-4,8.397537231E-2,9.723030853E0,9.723393485E0
1.332354292E1,-3.143463135E-2,1.151106262E-1,9.720186768E0,9.720919164E0
1.333358992E1,-2.230361938E-2,9.684860229E-2,9.771979065E0,9.772484431E0
1.334363692E1,-1.586700439E-2,1.270857239E-1,9.715097351E0,9.715941492E0
1.335368392E1,-4.790039062E-3,1.037342834E-1,9.615554352E0,9.616115080E0
1.336372992E1,-7.783813477E-3,9.235794067E-2,9.770781555E0,9.771221151E0
1.337377692E1,1.496887207E-4,1.019380188E-1,9.765243073E0,9.765775118E0
1.338382392E1,-2.844085693E-3,1.263372803E-1,9.633367310E0,9.634196122E0
1.339387092E1,3.592529297E-3,1.079255676E-1,9.600286102E0,9.600893400E0
1.340391692E1,-1.077758789E-2,1.303788757E-1,9.692644043E0,9.693526879E0
1.341396392E1,-9.430389404E-3,1.287322998E-1,9.713750153E0,9.714607710E0
1.342401092E1,-5.538482666E-3,1.245410156E-1,9.685908051E0,9.686710272E0
1.343405792E1,-2.110610962E-2,9.116043091E-2,9.829309845E0,9.829755222E0
1.344410392E1,-3.592529297E-3,8.187973022E-2,9.794582062E0,9.794924959E0
1.345415092E1,2.844085693E-3,9.639953613E-2,9.648485870E0,9.648967849E0
1.346419792E1,2.993774414E-4,7.364685059E-2,9.798623657E0,9.798900424E0
1.347424492E1,6.137237549E-3,6.945556641E-2,9.865983582E0,9.866229968E0
1.348429092E1,2.095642090E-3,8.906478882E-2,9.834548950E0,9.834952465E0
1.349433792E1,1.272354126E-2,8.457412720E-2,9.784552917E0,9.784926697E0
1.350438492E1,-2.365081787E-2,8.337661743E-2,9.802365875E0,9.802748991E0
1.351443092E1,-1.017883301E-2,8.098159790E-2,9.843829651E0,9.844168011E0
1.352447792E1,-2.005828857E-2,7.903564453E-2,9.801916809E0,9.802255970E0
1.353452492E1,-2.215393066E-2,9.160949707E-2,9.814640350E0,9.815092883E0
1.354457192E1,-2.499801636E-2,4.760101318E-2,9.840536499E0,9.840683378E0
1.355461792E1,-1.661544800E-2,7.110214233E-2,9.771679688E0,9.771952492E0
1.356466492E1,4.640350342E-3,9.116043091E-2,9.826016693E0,9.826440648E0
1.357471192E1,1.332229614E-2,6.571334839E-2,9.817634125E0,9.817863084E0
1.358475892E1,-1.437011719E-2,9.400451660E-2,9.868827667E0,9.869285834E0
1.359480492E1,-9.280700684E-3,1.047821045E-1,9.847422180E0,9.847984008E0
1.360485192E1,-1.691482544E-2,1.064286804E-1,9.836045837E0,9.836636157E0
1.361489892E1,-4.939727783E-3,9.999206543E-2,9.855355682E0,9.855864165E0
1.362494592E1,-7.185058594E-3,6.032455444E-2,9.891430664E0,9.891617222E0
1.363499192E1,-3.367996216E-2,8.382568359E-2,9.883497162E0,9.883910017E0
